date,time,ax,ay,az,temp,hum,gas,heart,ir,flame,status
2025-10-29,20:56:49,-1460,12684,-10964,29.60,76.00,1150,98.00,1,1,SAFE
2025-10-29,20:56:50,-1540,12672,-11160,29.60,76.00,1163,98.00,1,1,SAFE
2025-10-29,20:56:51,-1524,12656,-11260,29.60,76.00,1145,98.00,1,1,SAFE
2025-10-29,20:56:52,-1532,12708,-11044,29.60,76.00,1146,98.00,1,1,SAFE
2025-10-29,20:56:53,-1592,12772,-11052,29.60,76.00,1138,98.00,1,1,SAFE
2025-10-29,20:56:54,-1480,12692,-11240,29.60,76.00,1134,99.00,1,1,SAFE
2025-10-29,20:56:55,-1540,12772,-11236,29.60,76.00,1136,98.00,1,1,SAFE
2025-10-29,20:56:56,-1464,12684,-11228,29.60,76.00,1147,99.00,1,1,SAFE
2025-10-29,20:56:57,-1400,12580,-11124,29.60,76.00,1118,98.00,1,1,SAFE
2025-10-29,20:56:58,-1472,12696,-11336,29.60,76.00,1131,99.00,1,1,SAFE
2025-10-29,20:56:59,-1560,12676,-11196,29.60,76.00,1127,99.00,1,1,SAFE
2025-10-29,20:57:00,-1428,12736,-11200,29.60,76.00,1125,98.00,1,1,SAFE
2025-10-29,20:57:01,-1496,12592,-11196,29.60,76.00,1114,99.00,1,1,SAFE
2025-10-29,20:57:02,-1588,12716,-11084,29.60,76.00,1115,98.00,1,1,SAFE
2025-10-29,20:57:03,-1488,12728,-11168,29.60,76.00,1107,98.00,1,1,SAFE
2025-10-29,20:57:04,-1532,12676,-11120,29.50,76.00,1131,98.00,1,1,SAFE
2025-10-29,20:57:05,-1444,12676,-11084,29.50,76.00,1104,99.00,1,1,SAFE
2025-10-29,20:57:06,-1492,12700,-11096,29.50,76.00,1111,98.00,1,1,SAFE
2025-10-29,20:57:07,-1560,12648,-11192,29.50,76.00,1094,98.00,1,1,SAFE
2025-10-29,20:57:08,-1516,12608,-11132,29.50,76.00,1090,98.00,1,1,SAFE
2025-10-29,20:57:09,-1520,12668,-11164,29.50,76.00,1085,98.00,1,1,SAFE
2025-10-29,20:57:10,-1392,12660,-11148,29.50,76.00,1124,98.00,1,1,SAFE
2025-10-29,20:57:11,-1556,12740,-11128,29.50,76.00,1101,98.00,1,1,SAFE
2025-10-29,20:57:12,-1440,12736,-11176,29.60,76.00,1101,98.00,1,1,SAFE
2025-10-29,20:57:13,-1540,12732,-11216,29.60,76.00,1101,98.00,1,1,SAFE
2025-10-29,20:57:14,-1428,12636,-11204,29.50,76.00,1088,98.00,1,1,SAFE
2025-10-29,20:57:15,-1492,12676,-11092,29.50,76.00,1103,98.00,1,1,SAFE
2025-10-29,20:57:16,-1496,12676,-10992,29.60,76.00,1076,98.00,1,1,SAFE
2025-10-29,20:57:17,-1392,12752,-11248,29.60,76.00,1082,98.00,1,1,SAFE
2025-10-29,20:57:18,-1416,12708,-11200,29.60,76.10,1090,98.00,1,1,SAFE
2025-10-29,20:57:19,-1472,12628,-11172,29.60,76.10,1104,98.00,1,1,SAFE
2025-10-29,20:57:20,-1428,12644,-11148,29.50,76.10,1111,98.00,1,1,SAFE
2025-10-29,20:57:21,-1524,12732,-11256,29.50,76.10,1110,98.00,1,1,SAFE
2025-10-29,20:57:22,-1480,12732,-11224,29.60,76.00,1106,98.00,1,1,SAFE
2025-10-29,20:57:23,-1532,12704,-11152,29.60,76.00,1110,99.00,1,1,SAFE
2025-10-29,20:57:24,-1548,12672,-11040,29.60,76.10,1104,99.00,1,1,SAFE
2025-10-29,20:57:25,-1484,12716,-11040,29.60,76.10,1125,99.00,1,1,SAFE
2025-10-29,20:57:26,-1488,12708,-11144,29.60,76.10,1131,98.00,1,1,SAFE
2025-10-29,20:57:27,-1540,12472,-10748,29.60,76.10,1125,99.00,1,1,SAFE
2025-10-29,20:57:28,2112,17188,-6048,29.60,76.10,1141,96.00,1,1,UNSAFE
2025-10-29,20:57:29,2772,12684,-7704,29.60,76.10,1094,101.00,1,1,SAFE
2025-10-29,20:57:30,6816,11980,-8172,29.50,76.10,1091,98.00,1,1,SAFE
2025-10-29,20:57:31,-1800,13016,-10872,29.50,76.10,1107,97.00,1,1,SAFE
2025-10-29,20:57:32,-1728,12972,-10844,29.50,76.10,1110,97.00,1,1,SAFE
2025-10-29,20:57:33,-1700,13004,-10804,29.50,76.10,1121,99.00,1,1,SAFE
2025-10-29,20:57:34,-1576,19596,-11304,29.60,76.10,1123,91.00,1,1,UNSAFE
2025-10-29,20:57:35,2112,7052,-14768,29.60,76.10,1187,97.00,1,1,SAFE
2025-10-29,20:57:36,-1560,12232,-11632,29.60,76.10,1132,97.00,1,1,SAFE
2025-10-29,20:57:37,-1568,12440,-11596,29.60,76.10,1152,97.00,0,1,UNSAFE
2025-10-29,20:57:38,-1576,12328,-11520,29.60,76.10,1136,99.00,0,1,UNSAFE
2025-10-29,20:57:39,-1536,12228,-11588,29.60,76.10,1139,98.00,0,1,UNSAFE
2025-10-29,20:57:40,-1540,12264,-11756,29.60,76.10,1158,97.00,0,1,UNSAFE
2025-10-29,20:57:41,-1672,12316,-11584,29.60,76.10,1133,98.00,0,1,UNSAFE
2025-10-29,20:57:42,-1556,12332,-11608,29.60,76.10,1147,98.00,0,1,UNSAFE
2025-10-29,20:57:43,-1640,12300,-11848,29.60,76.10,1136,97.00,0,1,UNSAFE
2025-10-29,20:57:44,-1516,12432,-11568,29.60,76.10,1136,98.00,0,1,UNSAFE
2025-10-29,20:57:45,-1548,12352,-11612,29.60,76.10,1136,98.00,0,1,UNSAFE
2025-10-29,20:57:46,-1632,12316,-11548,29.60,76.10,1137,98.00,0,1,UNSAFE
2025-10-29,20:57:47,-1468,12396,-11608,29.60,76.10,1147,98.00,0,1,UNSAFE
2025-10-29,20:57:48,-1460,12304,-11652,29.60,76.00,1153,98.00,0,1,UNSAFE
2025-10-29,20:57:49,-1448,12464,-11684,29.60,76.00,1155,98.00,0,1,UNSAFE
2025-10-29,20:57:50,-1608,12392,-11548,29.60,76.00,1155,98.00,0,1,UNSAFE
2025-10-29,20:57:51,-1540,12400,-11732,29.60,76.00,1155,98.00,0,1,UNSAFE
2025-10-29,20:57:52,-1628,12340,-11580,29.60,76.00,1146,98.00,0,1,UNSAFE
2025-10-29,20:57:53,-1592,12356,-11584,29.60,76.00,1136,98.00,1,1,SAFE
2025-10-29,20:57:54,5980,8376,-11388,29.60,75.90,1136,95.00,1,1,SAFE
2025-10-29,20:57:55,-2308,12676,-11452,29.60,75.90,1136,97.00,1,1,SAFE
2025-10-29,20:57:56,7324,32767,-13832,29.60,75.90,1159,100.00,1,1,UNSAFE
2025-10-29,20:57:57,9100,1008,-13836,29.60,75.90,1101,104.00,1,1,SAFE
2025-10-29,20:57:58,1264,22456,1916,29.60,75.90,1103,99.00,1,1,UNSAFE
2025-10-29,20:57:59,6576,6124,-11976,29.60,75.90,1105,103.00,1,1,SAFE
2025-10-29,20:58:00,-1412,12892,-11592,29.60,75.90,1120,97.00,0,1,UNSAFE
2025-10-29,20:58:01,-1284,12672,-11316,29.60,75.90,1134,97.00,0,1,UNSAFE
2025-10-29,20:58:02,-1344,12624,-11224,29.60,75.90,1139,97.00,0,1,UNSAFE
2025-10-29,20:58:03,-1364,12680,-11328,29.60,75.90,1147,98.00,0,1,UNSAFE
2025-10-29,20:58:04,-1384,12604,-11400,29.60,75.90,1136,97.00,0,1,UNSAFE
2025-10-29,20:58:05,-1312,12580,-11272,29.60,75.90,1134,97.00,0,1,UNSAFE
2025-10-29,20:58:06,-1352,12612,-11384,29.60,75.90,1115,98.00,0,1,UNSAFE
2025-10-29,20:58:07,-1376,12660,-11324,29.60,75.90,1117,97.00,1,1,SAFE
2025-10-29,20:58:08,-1376,12604,-11356,29.50,75.80,1105,98.00,1,1,SAFE
2025-10-29,20:58:09,-1364,12640,-11276,29.50,75.80,1085,98.00,1,1,SAFE
2025-10-29,20:58:10,-1336,12608,-11292,29.50,75.80,1105,98.00,1,1,SAFE
2025-10-29,20:58:11,-1440,12552,-11392,29.50,75.80,1121,98.00,1,1,SAFE
2025-10-29,20:58:12,-1388,12500,-11436,29.50,75.80,1131,98.00,1,1,SAFE
2025-10-29,20:58:13,-1376,12472,-11356,29.50,75.80,1137,98.00,1,1,SAFE
2025-10-29,20:58:14,-1356,12416,-11404,29.60,75.80,1147,98.00,1,1,SAFE
2025-10-29,20:58:15,-1308,12636,-11428,29.60,75.80,1149,98.00,1,1,SAFE
2025-10-29,20:58:16,-1412,12560,-11468,29.60,75.80,1122,98.00,1,1,SAFE
2025-10-29,20:58:17,-1372,12576,-11272,29.60,75.80,1104,99.00,1,1,SAFE
2025-10-29,20:58:18,-1452,12532,-11320,29.50,75.70,1120,98.00,1,1,SAFE
2025-10-29,20:58:19,-1424,12468,-11476,29.50,75.70,1122,98.00,1,1,SAFE
2025-10-29,20:58:20,-1372,12588,-11496,29.50,75.80,1115,98.00,1,1,SAFE
2025-10-29,20:58:21,-1332,12468,-11408,29.50,75.80,1143,99.00,1,1,SAFE
2025-10-29,20:58:22,-1288,12508,-11324,29.50,75.70,1135,98.00,1,1,SAFE
2025-10-29,20:58:23,-1316,12592,-11312,29.50,75.70,1118,99.00,1,1,SAFE
2025-10-29,20:58:24,-1324,12580,-11432,29.50,75.70,1139,98.00,1,1,SAFE
2025-10-29,20:58:25,-1436,12488,-11420,29.50,75.70,1120,98.00,1,1,SAFE
2025-10-29,20:58:26,-1380,12460,-11360,29.50,75.70,1107,97.00,1,1,SAFE
2025-10-29,20:58:27,-1296,12540,-11400,29.50,75.70,1130,98.00,1,1,SAFE
2025-10-29,20:58:28,-1380,12464,-11440,29.50,75.70,1129,98.00,1,1,SAFE
2025-10-29,20:58:29,-1376,12544,-11376,29.50,75.70,1139,98.00,1,1,SAFE
2025-10-29,20:58:30,-1440,12624,-11276,29.50,75.70,1141,98.00,1,1,SAFE
2025-10-29,20:58:31,-1352,12568,-11344,29.50,75.70,1154,98.00,1,1,SAFE
2025-10-29,20:58:32,-1400,12576,-11384,29.50,75.60,1159,98.00,1,1,SAFE
2025-10-29,20:58:33,-1328,12520,-11336,29.50,75.60,1152,98.00,1,1,SAFE
2025-10-29,20:58:34,-1420,12476,-11460,29.50,75.60,1141,100.00,1,1,SAFE
2025-10-29,20:58:35,-1316,12596,-11264,29.50,75.60,1157,98.00,1,1,SAFE
2025-10-29,20:58:36,-1396,12564,-11356,29.50,75.60,1171,97.00,1,1,SAFE
2025-10-29,20:58:37,-1356,12584,-11356,29.50,75.60,1157,98.00,1,1,SAFE
2025-10-29,20:58:38,-1328,12544,-11500,29.50,75.60,1153,98.00,1,1,SAFE
2025-10-29,20:58:39,-1396,12564,-11416,29.50,75.60,1141,97.00,1,1,SAFE
2025-10-29,20:58:40,-1328,12492,-11416,29.50,75.60,1138,98.00,1,1,SAFE
2025-10-29,20:58:41,-1440,12484,-11416,29.50,75.60,1136,98.00,1,1,SAFE
2025-10-29,20:58:42,-1332,12544,-11456,29.50,75.60,1136,98.00,1,1,SAFE
2025-10-29,20:58:43,-1316,12564,-11352,29.50,75.60,1124,98.00,1,1,SAFE
2025-10-29,20:58:44,-1380,12580,-11344,29.50,75.70,1122,99.00,1,1,SAFE
2025-10-29,20:58:45,-1392,12508,-11304,29.50,75.70,1116,98.00,1,1,SAFE
2025-10-29,20:58:46,-1448,12604,-11524,29.50,75.70,1145,98.00,1,1,SAFE
2025-10-29,20:58:47,-1312,12532,-11408,29.50,75.70,1104,98.00,1,1,SAFE
2025-10-29,20:58:48,-1300,12628,-11556,29.50,75.70,1099,98.00,1,1,SAFE
2025-10-29,20:58:49,-1408,12360,-11444,29.50,75.70,1119,98.00,1,1,SAFE
2025-10-29,20:58:50,-1376,12600,-11420,29.50,75.70,1107,101.00,1,1,SAFE
2025-10-29,20:58:51,-1328,12580,-11476,29.50,75.70,1101,98.00,1,1,SAFE
2025-10-29,20:58:52,-1332,12480,-11524,29.40,75.70,1113,97.00,1,1,SAFE
2025-10-29,20:58:53,-1388,12564,-11372,29.40,75.70,1123,98.00,1,1,SAFE
2025-10-29,20:58:54,-1400,12576,-11456,29.50,75.70,1136,97.00,1,1,SAFE
2025-10-29,20:58:55,-1416,12432,-11392,29.50,75.70,1134,98.00,1,1,SAFE
2025-10-29,20:58:56,-1400,12560,-11472,29.40,75.70,1134,97.00,1,1,SAFE
2025-10-29,20:58:57,-1256,12548,-11392,29.40,75.70,1136,98.00,0,1,UNSAFE
2025-10-29,20:58:58,-1328,12428,-11316,29.40,75.60,1140,98.00,0,1,UNSAFE
2025-10-29,20:58:59,-1308,12576,-11420,29.40,75.60,1145,98.00,0,1,UNSAFE
2025-10-29,20:59:00,-1292,12488,-11284,29.40,75.60,1143,98.00,0,1,UNSAFE
2025-10-29,20:59:01,-1408,12512,-11284,29.40,75.60,1145,98.00,0,1,UNSAFE
2025-10-29,20:59:02,-1432,12600,-11328,29.40,75.60,1118,98.00,0,1,UNSAFE
2025-10-29,20:59:03,-1468,12544,-11388,29.40,75.60,1152,96.00,0,1,UNSAFE
2025-10-29,20:59:04,-1336,12556,-11456,29.50,75.50,1158,98.00,0,1,UNSAFE
2025-10-29,20:59:05,-1340,12548,-11448,29.50,75.50,1161,99.00,0,1,UNSAFE
2025-10-29,20:59:06,-1280,12580,-11396,29.40,75.50,1173,97.00,0,1,UNSAFE
2025-10-29,20:59:07,-1396,12488,-11460,29.40,75.50,1153,99.00,0,1,UNSAFE
2025-10-29,20:59:08,-1464,12424,-11388,29.40,75.50,1169,99.00,0,1,UNSAFE
2025-10-29,20:59:09,-1416,12540,-11344,29.40,75.50,1174,98.00,0,1,UNSAFE
2025-10-29,20:59:10,-1364,12668,-11264,29.40,75.60,1180,98.00,0,1,UNSAFE
2025-10-29,20:59:11,-1424,12592,-11408,29.40,75.60,1173,98.00,0,1,UNSAFE
2025-10-29,20:59:12,-1388,12508,-11376,29.50,75.60,1166,98.00,0,1,UNSAFE
2025-10-29,20:59:13,-1384,12524,-11408,29.50,75.60,1152,98.00,1,1,SAFE
2025-10-29,20:59:14,-1376,12608,-11448,29.40,75.60,1150,98.00,1,1,SAFE
2025-10-29,20:59:15,-1404,12568,-11376,29.40,75.60,1163,98.00,1,1,SAFE
2025-10-29,20:59:16,-1372,12428,-11380,29.40,75.60,1133,98.00,1,1,SAFE
2025-10-29,20:59:17,-1404,12564,-11376,29.40,75.60,1141,98.00,1,1,SAFE
2025-10-29,20:59:18,-1464,12612,-11416,29.40,75.60,1137,100.00,1,1,SAFE
2025-10-29,20:59:19,-1436,12564,-11468,29.40,75.60,1122,98.00,1,1,SAFE
2025-10-29,20:59:20,-1460,12492,-11428,29.40,75.60,1116,99.00,1,1,SAFE
2025-10-29,20:59:21,-1376,12484,-11456,29.40,75.60,1127,98.00,1,1,SAFE
2025-10-29,20:59:22,9288,8432,-7868,29.40,75.60,1106,94.00,1,1,SAFE
2025-10-29,20:59:23,-25184,32767,-5792,29.40,75.60,1168,77.00,1,1,UNSAFE
2025-10-29,20:59:24,-1580,12840,-11012,29.40,75.60,1132,98.00,1,1,SAFE
2025-10-29,20:59:25,-1432,12756,-11056,29.40,75.60,1124,97.00,1,1,SAFE
2025-10-29,20:59:26,-1604,12880,-11056,29.40,75.60,1119,98.00,1,1,SAFE
2025-10-29,20:59:27,-1420,12756,-11008,29.40,75.60,1114,96.00,1,1,SAFE
2025-10-29,20:59:28,-1520,12688,-11156,29.40,75.60,1143,97.00,1,1,SAFE
2025-10-29,20:59:29,1884,17288,-7808,29.40,75.60,1120,101.00,1,1,UNSAFE
2025-10-29,20:59:30,3536,9648,-9904,29.40,75.60,1132,99.00,1,1,SAFE
2025-10-29,20:59:31,648,-3628,-16140,29.40,75.60,1134,97.00,1,1,SAFE
2025-10-29,20:59:32,-1972,12012,-11836,29.40,75.50,1131,99.00,1,1,SAFE
2025-10-29,20:59:33,-1868,11964,-11992,29.40,75.50,1116,97.00,1,1,SAFE
2025-10-29,20:59:34,-2032,11876,-11928,29.40,75.40,1115,98.00,1,1,SAFE
2025-10-29,20:59:35,-1876,11872,-11908,29.40,75.40,1114,99.00,1,1,SAFE
2025-10-29,20:59:36,-1992,11976,-12016,29.40,75.40,1120,97.00,1,1,SAFE
2025-10-29,20:59:37,-1928,12008,-11936,29.40,75.40,1125,94.00,1,1,SAFE
2025-10-29,20:59:38,-1924,11868,-11928,29.40,75.40,1135,98.00,1,1,SAFE
2025-10-29,20:59:39,-2008,11928,-11912,29.40,75.40,1136,98.00,1,1,SAFE
2025-10-29,20:59:40,-1924,11908,-11984,29.40,75.40,1132,98.00,1,1,SAFE
2025-10-29,20:59:41,-2072,11812,-11860,29.40,75.40,1127,99.00,1,1,SAFE
2025-10-29,20:59:42,-1912,11936,-12008,29.40,75.40,1134,98.00,0,1,UNSAFE
2025-10-29,20:59:43,-1964,11868,-12004,29.40,75.40,1136,98.00,0,1,UNSAFE
2025-10-29,20:59:44,-1864,11980,-12032,29.40,75.40,1147,96.00,0,1,UNSAFE
2025-10-29,20:59:45,-1980,11908,-12032,29.40,75.40,1153,98.00,0,1,UNSAFE
2025-10-29,20:59:46,-1916,11940,-11968,29.40,75.50,1143,96.00,0,1,UNSAFE
2025-10-29,20:59:47,-2016,11824,-12076,29.40,75.50,1139,98.00,0,1,UNSAFE
2025-10-29,20:59:48,-1868,11864,-12072,29.40,75.50,1170,98.00,0,1,UNSAFE
2025-10-29,20:59:49,-1900,11884,-12076,29.40,75.50,1146,98.00,0,1,UNSAFE
2025-10-29,20:59:50,-1972,11968,-11940,29.40,75.50,1149,98.00,0,1,UNSAFE
2025-10-29,20:59:51,-1928,12008,-12048,29.40,75.50,1149,98.00,0,1,UNSAFE
2025-10-29,20:59:53,-1916,11952,-12108,29.40,75.50,1157,98.00,0,1,UNSAFE
2025-10-29,20:59:54,-1988,11864,-11952,29.30,75.50,1152,98.00,0,1,UNSAFE
2025-10-29,20:59:55,-1856,11868,-11952,29.30,75.50,1159,98.00,0,1,UNSAFE
2025-10-29,20:59:56,-1904,11864,-12052,29.40,75.50,1162,98.00,0,1,UNSAFE
2025-10-29,20:59:57,-1904,11796,-12108,29.40,75.50,1159,100.00,0,1,UNSAFE
2025-10-29,20:59:58,-1984,11924,-12196,29.40,75.50,1157,98.00,0,1,UNSAFE
2025-10-29,20:59:59,-1848,11820,-11972,29.40,75.50,1136,98.00,0,1,UNSAFE
2025-10-29,21:00:00,-1952,11828,-11972,29.40,75.50,1152,99.00,0,1,UNSAFE
2025-10-29,21:00:01,-1940,11716,-12032,29.40,75.50,1151,98.00,0,1,UNSAFE
2025-10-29,21:00:02,-1896,11972,-12076,29.40,75.40,1150,98.00,0,1,UNSAFE
2025-10-29,21:00:03,-1972,11960,-11976,29.40,75.40,1143,99.00,0,1,UNSAFE
2025-10-29,21:00:04,-1896,11816,-11864,29.30,75.40,1136,98.00,0,1,UNSAFE
2025-10-29,21:00:05,-1840,11864,-12064,29.30,75.40,1129,99.00,0,1,UNSAFE
2025-10-29,21:00:07,-2020,11808,-12116,29.40,75.40,1125,98.00,0,1,UNSAFE
2025-10-29,21:00:08,-1912,11908,-12092,29.40,75.40,1136,99.00,0,1,UNSAFE
2025-10-29,21:00:09,-2004,11816,-11944,29.30,75.30,1136,98.00,0,1,UNSAFE
2025-10-29,21:00:10,-1928,11872,-12064,29.30,75.30,1139,99.00,0,1,UNSAFE
2025-10-29,21:00:11,-1864,11824,-12148,29.30,75.40,1147,97.00,0,1,UNSAFE
2025-10-29,21:00:12,-1980,11804,-12076,29.30,75.40,1139,98.00,0,1,UNSAFE
2025-10-29,21:00:13,-2020,11844,-12152,29.40,75.40,1136,98.00,0,1,UNSAFE
2025-10-29,21:00:14,-1768,11776,-12036,29.40,75.40,1137,98.00,0,1,UNSAFE
2025-10-29,21:00:15,-1884,11824,-12076,29.30,75.40,1126,98.00,0,1,UNSAFE
2025-10-29,21:00:16,-1972,11872,-12104,29.30,75.40,1123,98.00,0,1,UNSAFE
2025-10-29,21:00:17,-1908,11820,-12032,29.30,75.40,1121,98.00,1,1,SAFE
2025-10-29,21:00:18,-1904,11968,-11928,29.30,75.40,1122,98.00,1,1,SAFE
2025-10-29,21:00:19,-2000,11912,-11964,29.30,75.40,1123,98.00,1,1,SAFE
2025-10-29,21:00:20,-1876,11940,-12008,29.30,75.40,1115,98.00,1,1,SAFE
2025-10-29,21:00:21,-1940,11840,-12016,29.30,75.30,1113,98.00,1,1,SAFE
2025-10-29,21:00:22,-1924,11804,-12088,29.30,75.30,1117,98.00,1,1,SAFE
2025-10-29,21:00:23,-1892,11844,-12100,29.30,75.30,1117,98.00,1,1,SAFE
2025-10-29,21:00:24,-1884,11900,-12128,29.30,75.30,1121,98.00,1,1,SAFE
2025-10-29,21:00:25,-1888,11908,-12212,29.30,75.30,1131,98.00,1,1,SAFE
2025-10-29,21:00:26,-1904,11840,-12104,29.30,75.30,1133,98.00,1,1,SAFE
2025-10-29,21:00:27,-1856,11816,-12160,29.30,75.30,1135,99.00,1,1,SAFE
2025-10-29,21:00:28,-1932,11844,-12100,29.30,75.30,1123,98.00,1,1,SAFE
2025-10-29,21:00:29,-1972,11952,-12060,29.30,75.40,1127,98.00,1,1,SAFE
2025-10-29,21:00:30,-1996,11980,-12084,29.30,75.40,1123,98.00,1,1,SAFE
2025-10-29,21:00:31,-1916,11824,-12120,29.30,75.40,1115,98.00,1,1,SAFE
2025-10-29,21:00:32,-1988,11888,-12068,29.30,75.40,1134,99.00,1,1,SAFE
2025-10-29,21:00:33,-1948,11912,-12136,29.30,75.30,1142,98.00,1,1,SAFE
2025-10-29,21:00:34,-1908,11828,-12072,29.30,75.30,1115,98.00,1,1,SAFE
2025-10-29,21:00:35,-1928,11764,-12128,29.30,75.30,1130,98.00,1,1,SAFE
2025-10-29,21:00:36,-1908,11868,-12260,29.30,75.30,1106,99.00,1,1,SAFE
2025-10-29,21:00:37,-1856,11852,-11992,29.30,75.30,1127,98.00,1,1,SAFE
2025-10-29,21:00:38,-1916,11824,-12100,29.30,75.30,1135,99.00,1,1,SAFE
2025-10-29,21:00:39,-1876,11908,-12024,29.30,75.30,1135,98.00,1,1,SAFE
2025-10-29,21:00:40,-1976,11888,-12080,29.30,75.30,1136,99.00,1,1,SAFE
2025-10-29,21:00:41,-1900,11796,-12136,29.30,75.30,1140,98.00,1,1,SAFE
2025-10-29,21:00:42,-1884,11856,-11996,29.30,75.30,1131,99.00,1,1,SAFE
2025-10-29,21:00:43,-1944,11844,-12064,29.20,75.30,1125,98.00,1,1,SAFE
2025-10-29,21:00:44,-1916,11868,-11940,29.20,75.30,1126,98.00,1,1,SAFE
2025-10-29,21:00:45,-1924,11864,-12096,29.20,75.30,1123,98.00,1,1,SAFE
2025-10-29,21:00:46,-1848,11840,-12028,29.20,75.30,1136,98.00,1,1,SAFE
2025-10-29,21:00:47,-1952,11832,-12168,29.20,75.30,1143,98.00,1,1,SAFE
2025-10-29,21:00:48,-1848,11824,-12060,29.20,75.30,1121,98.00,1,1,SAFE
2025-10-29,21:00:49,-1876,11852,-12004,29.20,75.30,1121,98.00,1,1,SAFE
2025-10-29,21:00:50,-1864,11880,-11956,29.20,75.30,1131,98.00,1,1,SAFE
2025-10-29,21:00:51,-1876,11792,-12028,29.20,75.30,1136,98.00,1,1,SAFE
2025-10-29,21:00:52,-1856,11792,-12080,29.20,75.30,1144,98.00,1,1,SAFE
2025-10-29,21:00:53,-1852,11880,-12124,29.20,75.30,1141,98.00,1,1,SAFE
2025-10-29,21:00:54,-1856,11916,-12164,29.20,75.30,1162,99.00,1,1,SAFE
2025-10-29,21:00:55,-1840,11848,-11984,29.20,75.20,1135,99.00,0,1,UNSAFE
2025-10-29,21:00:56,-1840,11908,-12028,29.20,75.20,1132,99.00,0,1,UNSAFE
2025-10-29,21:00:57,-1924,11920,-12068,29.20,75.20,1115,98.00,0,1,UNSAFE
2025-10-29,21:00:58,-1836,11880,-12116,29.20,75.20,1131,99.00,0,1,UNSAFE
2025-10-29,21:00:59,-1856,11816,-12064,29.20,75.30,1116,98.00,0,1,UNSAFE
2025-10-29,21:01:00,-1944,11852,-12084,29.20,75.30,1121,99.00,0,1,UNSAFE
2025-10-29,21:01:01,-1824,11868,-12084,29.20,75.30,1119,98.00,0,1,UNSAFE
2025-10-29,21:01:02,-1884,11920,-12068,29.20,75.30,1117,99.00,0,1,UNSAFE
2025-10-29,21:01:03,-1880,11884,-12080,29.20,75.30,1125,98.00,0,1,UNSAFE
2025-10-29,21:01:04,-1856,11832,-12080,29.20,75.30,1131,99.00,0,1,UNSAFE
2025-10-29,21:01:05,-1824,11888,-12096,29.20,75.30,1125,98.00,0,1,UNSAFE
2025-10-29,21:01:06,-1988,11908,-11968,29.20,75.30,1119,99.00,0,1,UNSAFE
2025-10-29,21:01:07,-1900,11892,-12180,29.20,75.30,1114,98.00,0,1,UNSAFE
2025-10-29,21:01:08,-1936,11828,-12004,29.20,75.30,1110,98.00,0,1,UNSAFE
2025-10-29,21:01:09,-1856,11804,-12164,29.20,75.30,1109,98.00,0,1,UNSAFE
2025-10-29,21:01:10,-1984,11824,-12168,29.20,75.30,1105,99.00,1,1,SAFE
2025-10-29,21:01:11,-1736,12172,-11556,29.20,75.30,1114,52.00,1,1,UNSAFE
2025-10-29,21:01:12,-2196,12164,-11648,29.20,75.30,1101,51.00,1,1,UNSAFE
2025-10-29,21:01:13,-1984,12112,-11640,29.20,75.30,1247,51.00,1,1,UNSAFE
2025-10-29,21:01:14,-2064,12048,-11792,29.20,75.30,1103,81.00,1,1,SAFE
2025-10-29,21:01:15,-1996,12276,-11628,29.20,75.30,1105,101.00,1,1,SAFE
2025-10-29,21:01:16,-2148,12056,-11600,29.20,75.30,1110,118.00,1,1,SAFE
2025-10-29,21:01:17,-2140,12068,-11728,29.20,75.30,1119,107.00,1,1,SAFE
2025-10-29,21:01:18,-2080,12164,-11684,29.20,75.30,1118,107.00,1,1,SAFE
2025-10-29,21:01:19,-2104,12112,-11764,29.20,75.30,1122,101.00,1,1,SAFE
2025-10-29,21:01:20,-2048,12252,-11800,29.20,75.30,1134,101.00,1,1,SAFE
2025-10-29,21:01:21,-2004,12076,-11636,29.20,75.30,1139,112.00,1,1,SAFE
2025-10-29,21:01:22,-2012,12152,-11640,29.20,75.30,1138,106.00,1,1,SAFE
2025-10-29,21:01:23,-2016,12260,-11752,29.20,75.30,1136,94.00,1,1,SAFE
2025-10-29,21:01:24,-2144,11984,-11396,29.20,75.30,1131,103.00,1,1,SAFE
2025-10-29,21:01:25,-1976,11944,-11992,29.20,75.30,1136,114.00,1,1,SAFE
2025-10-29,21:01:26,-2068,11964,-11760,29.20,75.30,1136,99.00,1,1,SAFE
2025-10-29,21:01:27,-2076,12036,-11852,29.20,75.20,1127,83.00,1,1,SAFE
2025-10-29,21:01:28,-2060,11952,-11812,29.20,75.20,1136,130.00,1,1,UNSAFE
2025-10-29,21:01:29,-2096,11936,-11944,29.20,75.30,1129,131.00,1,1,UNSAFE
2025-10-29,21:01:30,-2076,11980,-11864,29.20,75.30,1130,129.00,1,1,UNSAFE
2025-10-29,21:01:31,-1960,12416,-11396,29.20,75.30,1135,132.00,1,1,UNSAFE
2025-10-29,21:01:32,-1892,11788,-12284,29.20,75.30,1135,132.00,1,1,UNSAFE
2025-10-29,21:01:33,-1824,11644,-12100,29.20,75.20,1133,132.00,1,1,UNSAFE
2025-10-29,21:01:34,-1828,11664,-12168,29.20,75.20,1133,132.00,1,1,UNSAFE
2025-10-29,21:01:35,-1820,11752,-12128,29.20,75.20,1129,99.00,1,1,SAFE
2025-10-29,21:01:36,-2156,11788,-11852,29.20,75.20,1133,51.00,1,1,UNSAFE
